RANGE,26.423,6018,3.440
RANGE,26.437,6019,1.820
RANGE,26.451,6017,4.500
RANGE,26.567,6018,3.460
RANGE,26.581,6019,1.780
POS2D,26.582,-0.108,-0.431,1.620,3.240,4.230,0.178
STATUS,OK
RANGE,26.595,6017,4.530
RANGE,26.711,6018,3.430
RANGE,26.725,6019,1.810
RANGE,26.739,6017,4.570
RANGE,26.855,6018,3.440
RANGE,26.869,6019,1.780
RANGE,26.883,6017,4.620
RANGE,27.143,6018,3.450
RANGE,27.157,6019,1.760
RANGE,27.171,6017,4.520
RANGE,27.287,6018,3.470
RANGE,27.301,6019,1.780
RANGE,27.315,6017,4.560
RANGE,27.431,6018,3.390
RANGE,27.445,6019,1.770
RANGE,27.459,6017,4.570
RANGE,27.575,6018,3.450
RANGE,27.589,6019,1.800
RANGE,27.603,6017,4.550
RANGE,27.719,6018,3.420
RANGE,27.733,6019,1.770
RANGE,27.747,6017,4.530
RANGE,27.863,6018,3.470
RANGE,27.877,6019,1.810
POS2D,27.878,-0.144,-0.486,1.580,3.250,4.260,0.139
STATUS,GOOD
RANGE,27.891,6017,4.510
RANGE,28.007,6018,3.420
RANGE,28.021,6019,1.790
RANGE,28.035,6017,4.540
RANGE,28.151,6018,3.410
RANGE,28.165,6019,1.790
RANGE,28.179,6017,4.540
RANGE,28.295,6018,3.400
RANGE,28.309,6019,1.780
RANGE,28.323,6017,4.570
RANGE,28.439,6018,3.440
RANGE,28.453,6019,1.760
RANGE,28.467,6017,4.560
RANGE,28.583,6018,3.390
RANGE,28.597,6019,1.760
RANGE,28.611,6017,4.590
RANGE,28.727,6018,3.440
RANGE,28.741,6019,1.810
RANGE,28.755,6017,4.570
RANGE,28.871,6018,3.420
RANGE,28.885,6019,1.810
RANGE,28.899,6017,4.560
RANGE,29.015,6018,3.400
RANGE,29.029,6019,1.810
POS2D,29.030,-0.102,-0.481,1.590,3.220,4.260,0.149
STATUS,GOOD
RANGE,29.043,6017,4.540
RANGE,29.159,6018,3.410
RANGE,29.173,6019,1.770
RANGE,29.187,6017,4.590
RANGE,29.303,6018,3.470
RANGE,29.317,6019,1.780
RANGE,29.331,6017,4.510
RANGE,29.447,6018,3.430
RANGE,29.461,6019,1.730
RANGE,29.475,6017,4.530
RANGE,29.591,6018,3.400
RANGE,29.605,6019,1.800
RANGE,29.619,6017,4.530
RANGE,29.735,6018,3.420
RANGE,29.749,6019,1.780
RANGE,29.763,6017,4.550
RANGE,29.879,6018,3.400
RANGE,29.893,6019,1.800
RANGE,29.907,6017,4.520
RANGE,30.167,6018,3.490
RANGE,30.181,6019,1.750
RANGE,30.195,6017,4.490
RANGE,30.311,6018,3.440
RANGE,30.325,6019,1.770
POS2D,30.326,-0.120,-0.450,1.580,3.230,4.230,0.148
STATUS,GOOD
RANGE,30.339,6017,4.560
RANGE,30.455,6018,3.420
RANGE,30.469,6019,1.750
RANGE,30.483,6017,4.500
RANGE,30.599,6018,3.430
RANGE,30.613,6019,1.800
RANGE,30.627,6017,4.530
RANGE,30.743,6018,3.430
RANGE,30.757,6019,1.900
RANGE,30.771,6017,4.560
RANGE,30.887,6018,3.410
RANGE,31.175,6018,3.430
RANGE,31.189,6019,2.080
RANGE,31.203,6017,4.570
RANGE,31.319,6018,3.420
RANGE,31.333,6019,2.140
RANGE,31.347,6017,4.580
RANGE,31.463,6018,3.410
RANGE,31.477,6019,2.120
RANGE,31.491,6017,4.580
RANGE,31.607,6018,3.420
RANGE,31.621,6019,2.080
RANGE,31.635,6017,4.530
RANGE,31.765,6019,1.920
POS2D,31.766,0.084,-0.338,1.880,3.220,4.260,0.369
STATUS,FAIR
RANGE,31.779,6017,4.570
RANGE,31.895,6018,3.420
RANGE,31.909,6019,2.130
RANGE,31.923,6017,4.540
RANGE,32.039,6018,3.390
RANGE,32.053,6019,2.070
RANGE,32.067,6017,4.560
RANGE,32.183,6018,3.460
RANGE,32.197,6019,2.120
RANGE,32.211,6017,4.580
RANGE,32.327,6018,3.430
RANGE,32.341,6019,2.090
RANGE,32.355,6017,4.540
RANGE,32.471,6018,3.410
RANGE,32.485,6019,2.090
RANGE,32.499,6017,4.490
RANGE,32.615,6018,3.430
RANGE,32.629,6019,1.900
RANGE,32.643,6017,4.520
RANGE,32.759,6018,3.420
RANGE,32.773,6019,2.080
RANGE,32.787,6017,4.540
RANGE,32.903,6018,3.430
RANGE,32.917,6019,1.920
POS2D,32.918,0.079,-0.308,1.890,3.230,4.240,0.381
STATUS,FAIR
RANGE,32.931,6017,4.500
RANGE,33.191,6018,3.410
RANGE,33.205,6019,1.910
RANGE,33.219,6017,4.570
RANGE,33.335,6018,3.410
RANGE,33.349,6019,2.110
